"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-01","Yorkton-Melville, Saskatchewan","2021S05004740","Job vacancy rate","Percent","239","units","0","v1374464941","60.3","2.2","C","","","1"
"2017-01","Prince Albert and Northern, Saskatchewan","","Job vacancies","Number","223","units","0","v1374464942","61.1","1585","C","","","0"
"2017-01","Prince Albert and Northern, Saskatchewan","","Payroll employees","Number","223","units","0","v1374464943","61.2","75565","A","","","0"
"2017-01","Prince Albert and Northern, Saskatchewan","","Job vacancy rate","Percent","239","units","0","v1374464944","61.3","2.1","C","","","1"
"2017-01","Alberta","2021A000248","Job vacancies","Number","223","units","0","v1374464945","62.1","47265","A","","","0"
"2017-01","Alberta","2021A000248","Payroll employees","Number","223","units","0","v1374464946","62.2","1910120","A","","","0"
"2017-01","Alberta","2021A000248","Job vacancy rate","Percent","239","units","0","v1374464947","62.3","2.4","A","","","1"
"2017-01","Lethbridge-Medicine Hat, Alberta","2021S05004810","Job vacancies","Number","223","units","0","v1374464948","63.1","3135","B","","","0"
"2017-01","Lethbridge-Medicine Hat, Alberta","2021S05004810","Payroll employees","Number","223","units","0","v1374464949","63.2","158615","D","","","0"
"2017-01","Lethbridge-Medicine Hat, Alberta","2021S05004810","Job vacancy rate","Percent","239","units","0","v1374464950","63.3","1.9","D","","","1"
"2017-01","Camrose-Drumheller, Alberta","2021S05004820","Job vacancies","Number","223","units","0","v1374464951","64.1","1860","C","","","0"
"2017-01","Camrose-Drumheller, Alberta","2021S05004820","Payroll employees","Number","223","units","0","v1374464952","64.2","72480","B","","","0"
"2017-01","Camrose-Drumheller, Alberta","2021S05004820","Job vacancy rate","Percent","239","units","0","v1374464953","64.3","2.5","C","","","1"
"2017-01","Calgary, Alberta","2021S05004830","Job vacancies","Number","223","units","0","v1374464954","65.1","17980","B","","","0"
"2017-01","Calgary, Alberta","2021S05004830","Payroll employees","Number","223","units","0","v1374464955","65.2","729880","A","","","0"
"2017-01","Calgary, Alberta","2021S05004830","Job vacancy rate","Percent","239","units","0","v1374464956","65.3","2.4","B","","","1"
"2017-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancies","Number","223","units","0","v1374464957","66.1","5400","B","","","0"
"2017-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Payroll employees","Number","223","units","0","v1374464958","66.2","145245","A","","","0"
"2017-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancy rate","Percent","239","units","0","v1374464959","66.3","3.6","B","","","1"
"2017-01","Red Deer, Alberta","2021S05004850","Job vacancies","Number","223","units","0","v1374464960","67.1","2005","B","","","0"
"2017-01","Red Deer, Alberta","2021S05004850","Payroll employees","Number","223","units","0","v1374464961","67.2","83315","A","","","0"
"2017-01","Red Deer, Alberta","2021S05004850","Job vacancy rate","Percent","239","units","0","v1374464962","67.3","2.3","B","","","1"
"2017-01","Edmonton, Alberta","2021S05004860","Job vacancies","Number","223","units","0","v1374464963","68.1","14970","B","","","0"
"2017-01","Edmonton, Alberta","2021S05004860","Payroll employees","Number","223","units","0","v1374464964","68.2","648250","A","","","0"
"2017-01","Edmonton, Alberta","2021S05004860","Job vacancy rate","Percent","239","units","0","v1374464965","68.3","2.3","B","","","1"
"2017-01","Wood Buffalo-Cold Lake, Alberta","2021S05004880","Job vacancies","Number","223","units","0","v1374464966","69.1","1915","B","","","0"
"2017-01","Wood Buffalo-Cold Lake, Alberta","2021S05004880","Payroll employees","Number","223","units","0","v1374464967","69.2","72335","A","","","0"
"2017-01","Wood Buffalo-Cold Lake, Alberta","2021S05004880","Job vacancy rate","Percent","239","units","0","v1374464968","69.3","2.6","B","","","1"
"2017-01","British Columbia","2021A000259","Job vacancies","Number","223","units","0","v1374464969","70.1","73545","A","","","0"
"2017-01","British Columbia","2021A000259","Payroll employees","Number","223","units","0","v1374464970","70.2","2091305","A","","","0"
"2017-01","British Columbia","2021A000259","Job vacancy rate","Percent","239","units","0","v1374464971","70.3","3.4","A","","","1"
"2017-01","Vancouver Island and Coast, British Columbia","2021S05005910","Job vacancies","Number","223","units","0","v1374464972","71.1","8390","B","","","0"
"2017-01","Vancouver Island and Coast, British Columbia","2021S05005910","Payroll employees","Number","223","units","0","v1374464973","71.2","302305","A","","","0"
"2017-01","Vancouver Island and Coast, British Columbia","2021S05005910","Job vacancy rate","Percent","239","units","0","v1374464974","71.3","2.7","B","","","1"
"2017-01","Lower Mainland-Southwest, British Columbia","2021S05005920","Job vacancies","Number","223","units","0","v1374464975","72.1","50880","A","","","0"
"2017-01","Lower Mainland-Southwest, British Columbia","2021S05005920","Payroll employees","Number","223","units","0","v1374464976","72.2","1365895","A","","","0"
"2017-01","Lower Mainland-Southwest, British Columbia","2021S05005920","Job vacancy rate","Percent","239","units","0","v1374464977","72.3","3.6","A","","","1"
"2017-01","Thompson-Okanagan, British Columbia","2021S05005930","Job vacancies","Number","223","units","0","v1374464978","73.1","8350","B","","","0"
"2017-01","Thompson-Okanagan, British Columbia","2021S05005930","Payroll employees","Number","223","units","0","v1374464979","73.2","223515","A","","","0"
"2017-01","Thompson-Okanagan, British Columbia","2021S05005930","Job vacancy rate","Percent","239","units","0","v1374464980","73.3","3.6","B","","","1"
"2017-01","Kootenay, British Columbia","2021S05005940","Job vacancies","Number","223","units","0","v1374464981","74.1","1795","B","","","0"
"2017-01","Kootenay, British Columbia","2021S05005940","Payroll employees","Number","223","units","0","v1374464982","74.2","60160","A","","","0"
"2017-01","Kootenay, British Columbia","2021S05005940","Job vacancy rate","Percent","239","units","0","v1374464983","74.3","2.9","B","","","1"
"2017-01","Cariboo, British Columbia","2021S05005950","Job vacancies","Number","223","units","0","v1374464984","75.1","1890","B","","","0"
"2017-01","Cariboo, British Columbia","2021S05005950","Payroll employees","Number","223","units","0","v1374464985","75.2","66535","A","","","0"
"2017-01","Cariboo, British Columbia","2021S05005950","Job vacancy rate","Percent","239","units","0","v1374464986","75.3","2.8","B","","","1"
"2017-01","North Coast and Nechako, British Columbia","","Job vacancies","Number","223","units","0","v1374464987","76.1","1050","C","","","0"
"2017-01","North Coast and Nechako, British Columbia","","Payroll employees","Number","223","units","0","v1374464988","76.2","38845","A","","","0"
"2017-01","North Coast and Nechako, British Columbia","","Job vacancy rate","Percent","239","units","0","v1374464989","76.3","2.6","C","","","1"
"2017-01","Northeast, British Columbia","2021S05005980","Job vacancies","Number","223","units","0","v1374464990","77.1","1180","B","","","0"
"2017-01","Northeast, British Columbia","2021S05005980","Payroll employees","Number","223","units","0","v1374464991","77.2","34055","A","","","0"
"2017-01","Northeast, British Columbia","2021S05005980","Job vacancy rate","Percent","239","units","0","v1374464992","77.3","3.4","B","","","1"
"2017-01","Yukon","2021A000260","Job vacancies","Number","223","units","0","v1374464993","78.1","560","B","","","0"
"2017-01","Yukon","2021A000260","Payroll employees","Number","223","units","0","v1374464994","78.2","16640","A","","","0"
"2017-01","Yukon","2021A000260","Job vacancy rate","Percent","239","units","0","v1374464995","78.3","3.2","B","","","1"
"2017-01","Yukon","2021S05006010","Job vacancies","Number","223","units","0","v1374464996","79.1","560","B","","","0"
"2017-01","Yukon","2021S05006010","Payroll employees","Number","223","units","0","v1374464997","79.2","16640","A","","","0"
"2017-01","Yukon","2021S05006010","Job vacancy rate","Percent","239","units","0","v1374464998","79.3","3.2","B","","","1"
"2017-01","Northwest Territories","2021A000261","Job vacancies","Number","223","units","0","v1374464999","80.1","540","D","","","0"
"2017-01","Northwest Territories","2021A000261","Payroll employees","Number","223","units","0","v1374465000","80.2","21890","A","","","0"
"2017-01","Northwest Territories","2021A000261","Job vacancy rate","Percent","239","units","0","v1374465001","80.3","2.4","D","","","1"
"2017-01","Northwest Territories","2021S05006110","Job vacancies","Number","223","units","0","v1374465002","81.1","540","D","","","0"
"2017-01","Northwest Territories","2021S05006110","Payroll employees","Number","223","units","0","v1374465003","81.2","21890","A","","","0"
"2017-01","Northwest Territories","2021S05006110","Job vacancy rate","Percent","239","units","0","v1374465004","81.3","2.4","D","","","1"
"2017-01","Nunavut","2021A000262","Job vacancies","Number","223","units","0","v1374465005","82.1","285","C","","","0"
"2017-01","Nunavut","2021A000262","Payroll employees","Number","223","units","0","v1374465006","82.2","10595","A","","","0"
"2017-01","Nunavut","2021A000262","Job vacancy rate","Percent","239","units","0","v1374465007","82.3","2.6","C","","","1"
"2017-01","Nunavut","2021S05006210","Job vacancies","Number","223","units","0","v1374465008","83.1","285","C","","","0"
"2017-01","Nunavut","2021S05006210","Payroll employees","Number","223","units","0","v1374465009","83.2","10595","A","","","0"
"2017-01","Nunavut","2021S05006210","Job vacancy rate","Percent","239","units","0","v1374465010","83.3","2.6","C","","","1"
"2017-04","Canada","2021A000011124","Job vacancies","Number","223","units","0","v1374464762","1.1","430445","A","","","0"
"2017-04","Canada","2021A000011124","Payroll employees","Number","223","units","0","v1374464763","1.2","15487695","A","","","0"
"2017-04","Canada","2021A000011124","Job vacancy rate","Percent","239","units","0","v1374464764","1.3","2.7","A","","","1"
"2017-04","Newfoundland and Labrador","2021A000210","Job vacancies","Number","223","units","0","v1374464765","2.1","3530","A","","","0"
"2017-04","Newfoundland and Labrador","2021A000210","Payroll employees","Number","223","units","0","v1374464766","2.2","202180","A","","","0"
"2017-04","Newfoundland and Labrador","2021A000210","Job vacancy rate","Percent","239","units","0","v1374464767","2.3","1.7","A","","","1"
"2017-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancies","Number","223","units","0","v1374464768","3.1","2235","B","","","0"
"2017-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Payroll employees","Number","223","units","0","v1374464769","3.2","132945","A","","","0"
"2017-04","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancy rate","Percent","239","units","0","v1374464770","3.3","1.7","B","","","1"
"2017-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancies","Number","223","units","0","v1374464771","4.1","680","B","","","0"
"2017-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Payroll employees","Number","223","units","0","v1374464772","4.2","34275","A","","","0"
"2017-04","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancy rate","Percent","239","units","0","v1374464773","4.3","1.9","B","","","1"
"2017-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancies","Number","223","units","0","v1374464774","5.1","615","C","","","0"
"2017-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Payroll employees","Number","223","units","0","v1374464775","5.2","34955","B","","","0"
"2017-04","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancy rate","Percent","239","units","0","v1374464776","5.3","1.7","C","","","1"
"2017-04","Prince Edward Island","2021A000211","Job vacancies","Number","223","units","0","v1374464777","6.1","1745","C","","","0"
"2017-04","Prince Edward Island","2021A000211","Payroll employees","Number","223","units","0","v1374464778","6.2","61260","A","","","0"
"2017-04","Prince Edward Island","2021A000211","Job vacancy rate","Percent","239","units","0","v1374464779","6.3","2.8","C","","","1"
"2017-04","Prince Edward Island","2021S05001110","Job vacancies","Number","223","units","0","v1374464780","7.1","1745","C","","","0"
"2017-04","Prince Edward Island","2021S05001110","Payroll employees","Number","223","units","0","v1374464781","7.2","61260","A","","","0"
"2017-04","Prince Edward Island","2021S05001110","Job vacancy rate","Percent","239","units","0","v1374464782","7.3","2.8","C","","","1"
"2017-04","Nova Scotia","2021A000212","Job vacancies","Number","223","units","0","v1374464783","8.1","9560","A","","","0"
"2017-04","Nova Scotia","2021A000212","Payroll employees","Number","223","units","0","v1374464784","8.2","385350","A","","","0"
"2017-04","Nova Scotia","2021A000212","Job vacancy rate","Percent","239","units","0","v1374464785","8.3","2.4","A","","","1"
"2017-04","Cape Breton, Nova Scotia","2021S05001210","Job vacancies","Number","223","units","0","v1374464786","9.1","815","C","","","0"
"2017-04","Cape Breton, Nova Scotia","2021S05001210","Payroll employees","Number","223","units","0","v1374464787","9.2","47365","A","","","0"
"2017-04","Cape Breton, Nova Scotia","2021S05001210","Job vacancy rate","Percent","239","units","0","v1374464788","9.3","1.7","C","","","1"
"2017-04","North Shore, Nova Scotia","2021S05001220","Job vacancies","Number","223","units","0","v1374464789","10.1","1275","B","","","0"
"2017-04","North Shore, Nova Scotia","2021S05001220","Payroll employees","Number","223","units","0","v1374464790","10.2","60655","A","","","0"
"2017-04","North Shore, Nova Scotia","2021S05001220","Job vacancy rate","Percent","239","units","0","v1374464791","10.3","2.1","B","","","1"
"2017-04","Annapolis Valley, Nova Scotia","2021S05001230","Job vacancies","Number","223","units","0","v1374464792","11.1","1230","C","","","0"
"2017-04","Annapolis Valley, Nova Scotia","2021S05001230","Payroll employees","Number","223","units","0","v1374464793","11.2","37845","A","","","0"
